term,n_T,n_ST,p_T,p_ST,ll,category
xcc data,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
innov industri,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
qos level,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
qos issu,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
claus m-mbox-upload,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
claus m-mbox-stor,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
sentenc ts,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
xa end,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
-r problem,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
inquiri nnow,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
clever split,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ni view,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
session resourc,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
edit recommend,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
question intercept,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
propos draft,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
xa alex,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
edit focus,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
liid mdf,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
bite arbitrari,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
mean transmit,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
-li previous,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
xa ethernet,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
convent mmsproxyrelaynotif,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
claus m-forward,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
session mid-sess,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
network noption,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
claus m-mbox-delet,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
network ntechnolog,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
bite breakdown,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
question asn,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
network nwhich,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
xa nbr,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
separ arriv,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
uplink f-teid,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
df note,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
natsssinfo octet,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
address nso,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts nand,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
past mail,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
relay mpr,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
relay mmbox,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts nwould,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
file test,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
relay generat,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
npleas accept,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
mail explan,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
relay acknowledg,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
file purpos,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
address tr,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
file n-,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
practic deal,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
mail content,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
address standard,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
naddit comment,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
se nation,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts unchang,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
figur suffer,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
layer care,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts yy,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
danger list,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
describ pdus,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
relat report,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
case short,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
final propos,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
npleas send,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
match real,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
late intercept,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts column,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts decid,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts direct,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts downlink,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
relev document,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
post updat,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts end,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nquestion answer,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
releas target,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
potenti backward,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
im architectur,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
releas ccpayload,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
admf spirit,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
deploy scenario,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
creat flag,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts identifierassoci,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
releas highlight,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
na draft,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
intercept smf,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts list,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
releas earlier,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
mail valid,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts master,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
layout bite,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nov sa,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts attribut,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
immedi defer,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
m-notifyresp ind,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
prefer system,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
reject time,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
architect standard,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
reject due,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
m-mbox-view req,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
field case,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
type gtpv,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
address defer,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
type mm,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
type modul,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
m-mbox-view conf,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nag ve,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
implement agre,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
address apolog,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
descript word,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
intercept non-ip,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
intercept node,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
presenc server,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nalex markman,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
section inadvert,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
present claus,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nalex nfirst,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
m-mbox-stor req,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
implement defin,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nag nin,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
descript n--,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
descript mmsretrievalack,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
exercis multipl,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nag effort,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
confus ue,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nour view,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
immedi receiv,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
describ valu,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
comment non-loc,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
notifyresp acknowledg,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
field steal,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
tunnel setup,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
tunnel t-pdu,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
notifi user,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
option ident,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
smf nall,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
smf uplink,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
field set,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
tweak xe,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
meet post,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
notif user,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
secondari ng-ran,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
notif stage,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
impact interfac,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nag martin,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
smf ndefin,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
notif defer,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
solut leav,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
find pdus,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
note nnote,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
port xe,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nsent gpp,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
replac diagram,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
agre add,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
multihom scenario,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
kingdom njoin,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
spec seek,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ago spend,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
transport intercept,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
payload intend,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
multipl endpoint,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ago long,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
flow imag,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nsee previous,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
repeat trigger,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
multipl pdu,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
deliverytyp destin,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
multipl remot,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
flexibl forese,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
port -ntacproposalsv,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
flexibl don,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
payload identifi,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
approv fallback,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
payload gtpv,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
multiplex de-multiplex,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
multiplex user,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
spec term,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
transfer n-,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
kind leav,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
repli nthe,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
forg modul,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
mpr suggest,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
mprnotif short,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
point upf,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
forese ensur,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
tr address,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
tr normat,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
deliveri nnag,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
msisdn context,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
deliveri nok,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
repli target,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
payload manner,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
special bite,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ident xe,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
identif choos,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
deliveri nthank,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
follow approach,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
traffic incom,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
repli comment,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
replac trigger,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
special case,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
agre cid,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
folder rough,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
kind email,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger clariti,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger enhanc,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
ts aka,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
mutual exclus,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
remov inform,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger sub-claus,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
remov exist,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
identifi refer,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger top,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
payload doesn,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
remot tunnel,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
fine ue,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
remot gtp-u,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
fine facepalm,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
true gc,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
payload briefli,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
aeronaut access,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
fine defer,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
payload actual,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
remind file,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
identifierassoci event,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
intercept transfer,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
remain trigger,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
advanc attent,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
possibl gtp-u,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trust nto,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
opposit final,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
solut nquestion,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
solut nbest,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
opinion nb,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger send,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
identifi potenti,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
space layout,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
departur ve,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger individu,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
fix misalign,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
fix meet,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
base communic,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger m-delet,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger m-notifyresp,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
approv nbi,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger make,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
affect miss,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
spalt ext,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger mmboxdescript,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
label interfac,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
mat word,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
payload expect,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
koen redund,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger nwith,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
pose nquestion,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger provid,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
pose question,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
trigger receiv,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
cost transpar,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
space ep,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nreply-to selvam,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
feedback date,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
field smsmessag,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
apolog offend,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
leclerc bp,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
f-teid branch,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
umt handov,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
architectur nneed,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
check cr,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
extra sequenc,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
size limit,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
unabl attend,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
nas part,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
non-loc case,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
leav thing,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
expertis teid,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
unstructur t-pdu,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
implementor decod,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
explain option,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
secur avenu,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
refer xa,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
add non-loc,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
option se,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
f-teid upf,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
facepalm realis,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
site info,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
cheap cc-tf,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
updat request,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
cwhen deliveri,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
present smsf,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
option paramet,0.0,2200.0,0.0,0.34316019341756354,-50.92528650202303,S\T
